function;lvl;duration;type;nb_tuiles;
make_tuile_by_engine;15;7.334925651550293;G and BW;1;
make_tuile_by_engine;15;7.329115152359009;G and BW;1;
make_tuile_by_engine;15;7.390881299972534;G and BW;1;
make_tuile_by_engine;15;7.349428176879883;G and BW;1;
make_tuile_by_engine;15;7.331068277359009;G and BW;1;
make_tuile_by_engine;15;1.6380634307861328;G and BW;1;
make_tuile_by_engine;15;0.46120738983154297;G and BW;1;
make_tuile_by_engine;15;0.4324181079864502;G and BW;1;
make_tuile_by_engine;15;0.43851423263549805;G and BW;1;
make_tuile_by_engine;15;0.4402318000793457;G and BW;1;
make_tuile_by_engine;15;0.6441001892089844;G and BW;1;
make_tuile_by_engine;15;0.6148583889007568;G and BW;1;
make_tuile_by_engine;15;1.0908007621765137;G and BW;1;
make_tuile_by_engine;15;0.6143577098846436;G and BW;1;
make_tuile_by_engine;15;0.9137074947357178;G and BW;1;
make_tuile_by_engine;15;0.7681951522827148;G and BW;1;
make_tuile_by_engine;15;1.0551071166992188;G and BW;1;
make_tuile_by_engine;15;4.586909532546997;G and BW;1;
make_tuile_by_engine;15;5.7257654666900635;G and BW;1;
make_tuile_by_engine;15;7.358277320861816;G and BW;1;
make_tuile_by_engine;15;7.343809604644775;G and BW;1;
make_tuile_by_engine;15;7.37170147895813;G and BW;1;
make_tuile_by_engine;15;7.361463785171509;G and BW;1;
make_tuile_by_engine;15;7.394094228744507;G and BW;1;
make_tuile_by_engine;15;7.109632968902588;G and BW;1;
make_tuile_by_engine;15;7.371854782104492;G and BW;1;
make_tuile_by_engine;15;7.393180847167969;G and BW;1;
make_tuile_by_engine;15;7.40400242805481;G and BW;1;
make_tuile_by_engine;15;7.375021934509277;G and BW;1;
make_tuile_by_engine;15;7.386746406555176;G and BW;1;
make_tuile_by_engine;15;7.385576009750366;G and BW;1;
make_tuile_by_engine;15;7.354992151260376;G and BW;1;
make_tuile_by_engine;15;7.399996280670166;G and BW;1;
make_tuile_by_engine;15;7.427321434020996;G and BW;1;
make_tuile_by_engine;15;7.3972578048706055;G and BW;1;
make_tuile_by_engine;15;7.312506437301636;G and BW;1;
make_tuile_by_engine;15;4.167579174041748;G and BW;1;
make_tuile_by_engine;15;0.5195910930633545;G and BW;1;
make_tuile_by_engine;15;0.46082592010498047;G and BW;1;
make_tuile_by_engine;15;0.44479990005493164;G and BW;1;
make_tuile_by_engine;15;0.46150898933410645;G and BW;1;
make_tuile_by_engine;15;0.44943881034851074;G and BW;1;
make_tuile_by_engine;15;0.6761515140533447;G and BW;1;
make_tuile_by_engine;15;0.5988821983337402;G and BW;1;
make_tuile_by_engine;15;1.063551664352417;G and BW;1;
make_tuile_by_engine;15;0.6008620262145996;G and BW;1;
make_tuile_by_engine;15;0.7519669532775879;G and BW;1;
make_tuile_by_engine;15;0.7935843467712402;G and BW;1;
make_tuile_by_engine;15;1.0291638374328613;G and BW;1;
make_tuile_by_engine;15;4.659312725067139;G and BW;1;
make_tuile_by_engine;15;5.725836753845215;G and BW;1;
make_tuile_by_engine;15;7.3498053550720215;G and BW;1;
make_tuile_by_engine;15;7.34734582901001;G and BW;1;
make_tuile_by_engine;15;7.354827642440796;G and BW;1;
make_tuile_by_engine;15;7.341314077377319;G and BW;1;
make_tuile_by_engine;15;7.354278326034546;G and BW;1;
make_tuile_by_engine;15;7.14163613319397;G and BW;1;
make_tuile_by_engine;15;7.346797943115234;G and BW;1;
make_tuile_by_engine;15;7.341580629348755;G and BW;1;
make_tuile_by_engine;15;7.327611207962036;G and BW;1;
make_tuile_by_engine;15;7.335871696472168;G and BW;1;
make_tuile_by_engine;15;7.344367027282715;G and BW;1;
make_tuile_by_engine;15;7.334910154342651;G and BW;1;
make_tuile_by_engine;15;7.339792013168335;G and BW;1;
make_tuile_by_engine;15;7.35860276222229;G and BW;1;
make_tuile_by_engine;15;7.33934211730957;G and BW;1;
make_tuile_by_engine;15;7.358456134796143;G and BW;1;
make_tuile_by_engine;15;7.308018684387207;G and BW;1;
make_tuile_by_engine;15;4.157358407974243;G and BW;1;
make_tuile_by_engine;15;0.5349290370941162;G and BW;1;
make_tuile_by_engine;15;0.5007317066192627;G and BW;1;
make_tuile_by_engine;15;0.49224853515625;G and BW;1;
make_tuile_by_engine;15;0.48038578033447266;G and BW;1;
make_tuile_by_engine;15;0.48875927925109863;G and BW;1;
make_tuile_by_engine;15;0.5089447498321533;G and BW;1;
make_tuile_by_engine;15;0.46236515045166016;G and BW;1;
make_tuile_by_engine;15;0.46130824089050293;G and BW;1;
make_tuile_by_engine;15;0.48569440841674805;G and BW;1;
make_tuile_by_engine;15;0.49222278594970703;G and BW;1;
make_tuile_by_engine;15;0.5223922729492188;G and BW;1;
make_tuile_by_engine;15;0.7097485065460205;G and BW;1;
make_tuile_by_engine;15;0.6663787364959717;G and BW;1;
make_tuile_by_engine;15;2.0566372871398926;G and BW;1;
make_tuile_by_engine;15;7.234101295471191;G and BW;1;
make_tuile_by_engine;15;7.409751653671265;G and BW;1;
make_tuile_by_engine;15;7.390678405761719;G and BW;1;
make_tuile_by_engine;15;7.3431947231292725;G and BW;1;
make_tuile_by_engine;15;6.57403826713562;G and BW;1;
make_tuile_by_engine;15;5.083162307739258;G and BW;1;
make_tuile_by_engine;15;7.389095783233643;G and BW;1;
make_tuile_by_engine;15;7.3734290599823;G and BW;1;
make_tuile_by_engine;15;7.3775763511657715;G and BW;1;
make_tuile_by_engine;15;7.363774299621582;G and BW;1;
make_tuile_by_engine;15;7.361412048339844;G and BW;1;
make_tuile_by_engine;15;7.357630491256714;G and BW;1;
make_tuile_by_engine;15;7.39644980430603;G and BW;1;
make_tuile_by_engine;15;7.372135877609253;G and BW;1;
make_tuile_by_engine;15;7.340008497238159;G and BW;1;
make_tuile_by_engine;15;7.3359761238098145;G and BW;1;
make_tuile_by_engine;15;7.34518575668335;G and BW;1;
make_tuile_by_engine;15;7.288496255874634;G and BW;1;
make_tuile_by_engine;15;1.6312510967254639;G and BW;1;
make_tuile_by_engine;15;0.4548037052154541;G and BW;1;
make_tuile_by_engine;15;0.450610876083374;G and BW;1;
make_tuile_by_engine;15;0.44100379943847656;G and BW;1;
make_tuile_by_engine;15;0.45465874671936035;G and BW;1;
make_tuile_by_engine;15;0.48587894439697266;G and BW;1;
make_tuile_by_engine;15;0.5001437664031982;G and BW;1;
make_tuile_by_engine;15;0.46370458602905273;G and BW;1;
make_tuile_by_engine;15;0.4984097480773926;G and BW;1;
make_tuile_by_engine;15;0.533118486404419;G and BW;1;
make_tuile_by_engine;15;0.47680091857910156;G and BW;1;
make_tuile_by_engine;15;0.4709000587463379;G and BW;1;
make_tuile_by_engine;15;0.5261108875274658;G and BW;1;
make_tuile_by_engine;15;0.7651290893554688;G and BW;1;
make_tuile_by_engine;15;4.072433948516846;G and BW;1;
make_tuile_by_engine;15;6.372428894042969;G and BW;1;
make_tuile_by_engine;15;7.051357269287109;G and BW;1;
make_tuile_by_engine;15;5.959537744522095;G and BW;1;
make_tuile_by_engine;15;1.8513145446777344;G and BW;1;
make_tuile_by_engine;15;3.451596736907959;G and BW;1;
make_tuile_by_engine;15;7.332647085189819;G and BW;1;
make_tuile_by_engine;15;7.353132486343384;G and BW;1;
make_tuile_by_engine;15;7.39331841468811;G and BW;1;
make_tuile_by_engine;15;7.369318962097168;G and BW;1;
make_tuile_by_engine;15;7.365021467208862;G and BW;1;
make_tuile_by_engine;15;7.413645505905151;G and BW;1;
make_tuile_by_engine;15;7.377315044403076;G and BW;1;
make_tuile_by_engine;15;7.373506784439087;G and BW;1;
make_tuile_by_engine;15;7.354787111282349;G and BW;1;
make_tuile_by_engine;15;7.381612300872803;G and BW;1;
make_tuile_by_engine;15;7.359134197235107;G and BW;1;
make_tuile_by_engine;15;7.412270545959473;G and BW;1;
make_tuile_by_engine;15;3.0300512313842773;G and BW;1;
make_tuile_by_engine;15;0.48893165588378906;G and BW;1;
make_tuile_by_engine;15;0.47127819061279297;G and BW;1;
make_tuile_by_engine;15;0.4413130283355713;G and BW;1;
make_tuile_by_engine;15;0.46269845962524414;G and BW;1;
make_tuile_by_engine;15;0.4477968215942383;G and BW;1;
make_tuile_by_engine;15;0.4322834014892578;G and BW;1;
make_tuile_by_engine;15;0.48186492919921875;G and BW;1;
make_tuile_by_engine;15;0.44504523277282715;G and BW;1;
make_tuile_by_engine;15;0.44569849967956543;G and BW;1;
make_tuile_by_engine;15;0.5000593662261963;G and BW;1;
make_tuile_by_engine;15;0.44846653938293457;G and BW;1;
make_tuile_by_engine;15;0.4857792854309082;G and BW;1;
make_tuile_by_engine;15;0.7528600692749023;G and BW;1;
make_tuile_by_engine;15;1.361940622329712;G and BW;1;
make_tuile_by_engine;15;0.980597734451294;G and BW;1;
make_tuile_by_engine;15;1.6713111400604248;G and BW;1;
make_tuile_by_engine;15;0.8881652355194092;G and BW;1;
make_tuile_by_engine;15;0.53212571144104;G and BW;1;
make_tuile_by_engine;15;1.4949064254760742;G and BW;1;
make_tuile_by_engine;15;7.160523891448975;G and BW;1;
make_tuile_by_engine;15;7.345314025878906;G and BW;1;
make_tuile_by_engine;15;7.384953022003174;G and BW;1;
make_tuile_by_engine;15;7.373523950576782;G and BW;1;
make_tuile_by_engine;15;7.403470039367676;G and BW;1;
make_tuile_by_engine;15;7.354461193084717;G and BW;1;
make_tuile_by_engine;15;7.367426872253418;G and BW;1;
make_tuile_by_engine;15;7.382418632507324;G and BW;1;
make_tuile_by_engine;15;7.347482442855835;G and BW;1;
make_tuile_by_engine;15;7.3679258823394775;G and BW;1;
make_tuile_by_engine;15;7.373822212219238;G and BW;1;
make_tuile_by_engine;15;7.428838491439819;G and BW;1;
make_tuile_by_engine;15;2.922705888748169;G and BW;1;
make_tuile_by_engine;15;0.5820455551147461;G and BW;1;
make_tuile_by_engine;15;0.42259979248046875;G and BW;1;
make_tuile_by_engine;15;0.4689974784851074;G and BW;1;
make_tuile_by_engine;15;0.4414541721343994;G and BW;1;
make_tuile_by_engine;15;0.4494624137878418;G and BW;1;
make_tuile_by_engine;15;0.44577765464782715;G and BW;1;
make_tuile_by_engine;15;0.4538416862487793;G and BW;1;
make_tuile_by_engine;15;0.46735310554504395;G and BW;1;
make_tuile_by_engine;15;0.4425370693206787;G and BW;1;
make_tuile_by_engine;15;0.46555089950561523;G and BW;1;
make_tuile_by_engine;15;0.5033323764801025;G and BW;1;
make_tuile_by_engine;15;0.5079140663146973;G and BW;1;
make_tuile_by_engine;15;0.8598268032073975;G and BW;1;
make_tuile_by_engine;15;0.45179200172424316;G and BW;1;
make_tuile_by_engine;15;0.5147008895874023;G and BW;1;
make_tuile_by_engine;15;0.5937240123748779;G and BW;1;
make_tuile_by_engine;15;0.4487454891204834;G and BW;1;
make_tuile_by_engine;15;0.487119197845459;G and BW;1;
make_tuile_by_engine;15;0.8582301139831543;G and BW;1;
make_tuile_by_engine;15;4.216139554977417;G and BW;1;
make_tuile_by_engine;15;7.359989881515503;G and BW;1;
make_tuile_by_engine;15;7.356002569198608;G and BW;1;
make_tuile_by_engine;15;7.373564720153809;G and BW;1;
make_tuile_by_engine;15;7.364422798156738;G and BW;1;
make_tuile_by_engine;15;7.3596351146698;G and BW;1;
make_tuile_by_engine;15;7.363957405090332;G and BW;1;
make_tuile_by_engine;15;7.3827807903289795;G and BW;1;
make_tuile_by_engine;15;7.387730598449707;G and BW;1;
make_tuile_by_engine;15;7.375058889389038;G and BW;1;
make_tuile_by_engine;15;7.347695350646973;G and BW;1;
make_tuile_by_engine;15;5.715935707092285;G and BW;1;
make_tuile_by_engine;15;1.3110013008117676;G and BW;1;
make_tuile_by_engine;15;0.6312572956085205;G and BW;1;
make_tuile_by_engine;15;0.46517419815063477;G and BW;1;
make_tuile_by_engine;15;0.4552905559539795;G and BW;1;
make_tuile_by_engine;15;0.4761924743652344;G and BW;1;
make_tuile_by_engine;15;0.4583916664123535;G and BW;1;
make_tuile_by_engine;15;0.48967456817626953;G and BW;1;
make_tuile_by_engine;15;0.48285579681396484;G and BW;1;
make_tuile_by_engine;15;0.48923516273498535;G and BW;1;
make_tuile_by_engine;15;0.47785329818725586;G and BW;1;
make_tuile_by_engine;15;0.47533297538757324;G and BW;1;
make_tuile_by_engine;15;0.46900439262390137;G and BW;1;
make_tuile_by_engine;15;0.48799753189086914;G and BW;1;
make_tuile_by_engine;15;0.528160810470581;G and BW;1;
make_tuile_by_engine;15;0.4946868419647217;G and BW;1;
make_tuile_by_engine;15;0.4728269577026367;G and BW;1;
make_tuile_by_engine;15;0.5622620582580566;G and BW;1;
make_tuile_by_engine;15;0.5071094036102295;G and BW;1;
make_tuile_by_engine;15;0.5138139724731445;G and BW;1;
make_tuile_by_engine;15;0.6976194381713867;G and BW;1;
make_tuile_by_engine;15;1.6231753826141357;G and BW;1;
make_tuile_by_engine;15;4.055746078491211;G and BW;1;
make_tuile_by_engine;15;7.348895311355591;G and BW;1;
make_tuile_by_engine;15;7.387131690979004;G and BW;1;
make_tuile_by_engine;15;7.400521993637085;G and BW;1;
make_tuile_by_engine;15;7.353768825531006;G and BW;1;
make_tuile_by_engine;15;7.34669828414917;G and BW;1;
make_tuile_by_engine;15;7.353575944900513;G and BW;1;
make_tuile_by_engine;15;7.394106864929199;G and BW;1;
make_tuile_by_engine;15;7.357396602630615;G and BW;1;
make_tuile_by_engine;15;7.341917276382446;G and BW;1;
make_tuile_by_engine;15;3.2185444831848145;G and BW;1;
make_tuile_by_engine;15;0.5357131958007812;G and BW;1;
make_tuile_by_engine;15;0.44316959381103516;G and BW;1;
make_tuile_by_engine;15;0.44014596939086914;G and BW;1;
make_tuile_by_engine;15;0.45613861083984375;G and BW;1;
make_tuile_by_engine;15;0.438570499420166;G and BW;1;
make_tuile_by_engine;15;0.416262149810791;G and BW;1;
make_tuile_by_engine;15;0.423551082611084;G and BW;1;
make_tuile_by_engine;15;0.4153163433074951;G and BW;1;
make_tuile_by_engine;15;0.39209938049316406;G and BW;1;
make_tuile_by_engine;15;0.42816877365112305;G and BW;1;
make_tuile_by_engine;15;0.47076869010925293;G and BW;1;
make_tuile_by_engine;15;0.4461638927459717;G and BW;1;
make_tuile_by_engine;15;0.41015124320983887;G and BW;1;
make_tuile_by_engine;15;0.3973252773284912;G and BW;1;
make_tuile_by_engine;15;0.46588921546936035;G and BW;1;
make_tuile_by_engine;15;0.4634823799133301;G and BW;1;
make_tuile_by_engine;15;0.5014941692352295;G and BW;1;
make_tuile_by_engine;15;0.4835677146911621;G and BW;1;
make_tuile_by_engine;15;0.5338943004608154;G and BW;1;
make_tuile_by_engine;15;0.4603874683380127;G and BW;1;
make_tuile_by_engine;15;0.5565416812896729;G and BW;1;
make_tuile_by_engine;15;3.333062171936035;G and BW;1;
make_tuile_by_engine;15;5.361468076705933;G and BW;1;
make_tuile_by_engine;15;6.618756055831909;G and BW;1;
make_tuile_by_engine;15;7.340072154998779;G and BW;1;
make_tuile_by_engine;15;7.358746290206909;G and BW;1;
make_tuile_by_engine;15;7.355647802352905;G and BW;1;
make_tuile_by_engine;15;7.346634387969971;G and BW;1;
make_tuile_by_engine;15;7.3551926612854;G and BW;1;
make_tuile_by_engine;15;6.0753333568573;G and BW;1;
make_tuile_by_engine;15;3.2338688373565674;G and BW;1;
make_tuile_by_engine;15;3.620205879211426;G and BW;1;
make_tuile_by_engine;15;0.8187973499298096;G and BW;1;
make_tuile_by_engine;15;0.4399089813232422;G and BW;1;
make_tuile_by_engine;15;0.44972872734069824;G and BW;1;
make_tuile_by_engine;15;0.4149796962738037;G and BW;1;
make_tuile_by_engine;15;0.45781636238098145;G and BW;1;
make_tuile_by_engine;15;0.4204695224761963;G and BW;1;
make_tuile_by_engine;15;0.4509315490722656;G and BW;1;
make_tuile_by_engine;15;0.44118785858154297;G and BW;1;
make_tuile_by_engine;15;0.42607665061950684;G and BW;1;
make_tuile_by_engine;15;0.4195585250854492;G and BW;1;
make_tuile_by_engine;15;0.43747401237487793;G and BW;1;
make_tuile_by_engine;15;0.4403684139251709;G and BW;1;
make_tuile_by_engine;15;0.4165966510772705;G and BW;1;
make_tuile_by_engine;15;0.4393937587738037;G and BW;1;
make_tuile_by_engine;15;0.44008564949035645;G and BW;1;
make_tuile_by_engine;15;0.45649194717407227;G and BW;1;
make_tuile_by_engine;15;0.4293379783630371;G and BW;1;
make_tuile_by_engine;15;0.4705629348754883;G and BW;1;
make_tuile_by_engine;15;0.4463825225830078;G and BW;1;
make_tuile_by_engine;15;0.45727968215942383;G and BW;1;
make_tuile_by_engine;15;0.6503942012786865;G and BW;1;
make_tuile_by_engine;15;1.4027493000030518;G and BW;1;
make_tuile_by_engine;15;0.7174398899078369;G and BW;1;
make_tuile_by_engine;15;1.8215646743774414;G and BW;1;
make_tuile_by_engine;15;2.5520119667053223;G and BW;1;
make_tuile_by_engine;15;4.860010623931885;G and BW;1;
make_tuile_by_engine;15;7.237133026123047;G and BW;1;
make_tuile_by_engine;15;4.394803524017334;G and BW;1;
make_tuile_by_engine;15;2.200714111328125;G and BW;1;
make_tuile_by_engine;15;1.6624176502227783;G and BW;1;
make_tuile_by_engine;15;0.5044834613800049;G and BW;1;
make_tuile_by_engine;15;0.7755553722381592;G and BW;1;
make_tuile_by_engine;15;0.6199207305908203;G and BW;1;
make_tuile_by_engine;15;0.455641508102417;G and BW;1;
make_tuile_by_engine;15;0.4458909034729004;G and BW;1;
make_tuile_by_engine;15;0.43990373611450195;G and BW;1;
make_tuile_by_engine;15;0.48694825172424316;G and BW;1;
make_tuile_by_engine;15;0.46625614166259766;G and BW;1;
make_tuile_by_engine;15;0.44210314750671387;G and BW;1;
make_tuile_by_engine;15;0.47856974601745605;G and BW;1;
make_tuile_by_engine;15;0.47069501876831055;G and BW;1;
make_tuile_by_engine;15;0.44516873359680176;G and BW;1;
make_tuile_by_engine;15;0.4499809741973877;G and BW;1;
make_tuile_by_engine;15;0.4655570983886719;G and BW;1;
make_tuile_by_engine;15;0.4203677177429199;G and BW;1;
make_tuile_by_engine;15;0.45136308670043945;G and BW;1;
make_tuile_by_engine;15;0.4386711120605469;G and BW;1;
make_tuile_by_engine;15;0.4739246368408203;G and BW;1;
make_tuile_by_engine;15;0.4936988353729248;G and BW;1;
make_tuile_by_engine;15;0.4449594020843506;G and BW;1;
make_tuile_by_engine;15;0.4332561492919922;G and BW;1;
make_tuile_by_engine;15;0.44028687477111816;G and BW;1;
make_tuile_by_engine;15;0.4688231945037842;G and BW;1;
make_tuile_by_engine;15;0.5308065414428711;G and BW;1;
make_tuile_by_engine;15;0.4770641326904297;G and BW;1;
make_tuile_by_engine;15;0.510530948638916;G and BW;1;
make_tuile_by_engine;15;0.7117326259613037;G and BW;1;
make_tuile_by_engine;15;5.575519561767578;G and BW;1;
make_tuile_by_engine;15;7.389354705810547;G and BW;1;
make_tuile_by_engine;15;4.62410569190979;G and BW;1;
make_tuile_by_engine;15;0.6171934604644775;G and BW;1;
make_tuile_by_engine;15;0.48158955574035645;G and BW;1;
make_tuile_by_engine;15;0.4628889560699463;G and BW;1;
make_tuile_by_engine;15;0.514890193939209;G and BW;1;
make_tuile_by_engine;15;0.48699951171875;G and BW;1;
make_tuile_by_engine;15;0.46758174896240234;G and BW;1;
make_tuile_by_engine;15;0.4585745334625244;G and BW;1;
make_tuile_by_engine;15;0.4505620002746582;G and BW;1;
make_tuile_by_engine;15;0.48589205741882324;G and BW;1;
make_tuile_by_engine;15;0.46045732498168945;G and BW;1;
make_tuile_by_engine;15;0.4774959087371826;G and BW;1;
make_tuile_by_engine;15;0.4843604564666748;G and BW;1;
make_tuile_by_engine;15;0.4756906032562256;G and BW;1;
make_tuile_by_engine;15;0.49487805366516113;G and BW;1;
make_tuile_by_engine;15;0.49840497970581055;G and BW;1;
make_tuile_by_engine;15;0.4683949947357178;G and BW;1;
make_tuile_by_engine;15;0.47199368476867676;G and BW;1;
make_tuile_by_engine;15;0.44921374320983887;G and BW;1;
make_tuile_by_engine;15;0.4725944995880127;G and BW;1;
make_tuile_by_engine;15;0.4584062099456787;G and BW;1;
make_tuile_by_engine;15;0.39787888526916504;G and BW;1;
make_tuile_by_engine;15;0.5061848163604736;G and BW;1;
make_tuile_by_engine;15;0.4795417785644531;G and BW;1;
make_tuile_by_engine;15;0.4969019889831543;G and BW;1;
make_tuile_by_engine;15;0.48802828788757324;G and BW;1;
make_tuile_by_engine;15;0.4340982437133789;G and BW;1;
make_tuile_by_engine;15;0.5326874256134033;G and BW;1;
make_tuile_by_engine;15;0.5228848457336426;G and BW;1;
make_tuile_by_engine;15;0.781578540802002;G and BW;1;
make_tuile_by_engine;15;2.9026060104370117;G and BW;1;
make_tuile_by_engine;15;6.117513179779053;G and BW;1;
make_tuile_by_engine;15;2.186514139175415;G and BW;1;
make_tuile_by_engine;15;0.6780829429626465;G and BW;1;
make_tuile_by_engine;15;0.46616482734680176;G and BW;1;
make_tuile_by_engine;15;0.4588627815246582;G and BW;1;
make_tuile_by_engine;15;0.43787646293640137;G and BW;1;
make_tuile_by_engine;15;0.4900248050689697;G and BW;1;
make_tuile_by_engine;15;0.4368128776550293;G and BW;1;
make_tuile_by_engine;15;0.4074571132659912;G and BW;1;
make_tuile_by_engine;15;0.4998657703399658;G and BW;1;
make_tuile_by_engine;15;0.43803930282592773;G and BW;1;
make_tuile_by_engine;15;0.44919800758361816;G and BW;1;
make_tuile_by_engine;15;0.4316277503967285;G and BW;1;
make_tuile_by_engine;15;0.44977545738220215;G and BW;1;
make_tuile_by_engine;15;0.4216649532318115;G and BW;1;
make_tuile_by_engine;15;0.43041539192199707;G and BW;1;
make_tuile_by_engine;15;0.46727943420410156;G and BW;1;
make_tuile_by_engine;15;0.4305582046508789;G and BW;1;
make_tuile_by_engine;15;0.4336261749267578;G and BW;1;
make_tuile_by_engine;15;0.45348334312438965;G and BW;1;
make_tuile_by_engine;15;0.45219850540161133;G and BW;1;
make_tuile_by_engine;15;0.4523911476135254;G and BW;1;
make_tuile_by_engine;15;0.45493078231811523;G and BW;1;
make_tuile_by_engine;15;0.4791839122772217;G and BW;1;
make_tuile_by_engine;15;0.5299010276794434;G and BW;1;
make_tuile_by_engine;15;0.4977741241455078;G and BW;1;
make_tuile_by_engine;15;0.4527616500854492;G and BW;1;
make_tuile_by_engine;15;0.46225404739379883;G and BW;1;
make_tuile_by_engine;15;0.4891650676727295;G and BW;1;
make_tuile_by_engine;15;0.5274868011474609;G and BW;1;
make_tuile_by_engine;15;0.522702693939209;G and BW;1;
make_tuile_by_engine;15;0.6440534591674805;G and BW;1;
make_tuile_by_engine;15;1.5868442058563232;G and BW;1;
make_tuile_by_engine;15;0.6653218269348145;G and BW;1;
make_tuile_by_engine;15;0.5220944881439209;G and BW;1;
make_tuile_by_engine;15;0.5334947109222412;G and BW;1;
make_tuile_by_engine;15;0.46869897842407227;G and BW;1;
make_tuile_by_engine;15;0.4978311061859131;G and BW;1;
make_tuile_by_engine;15;0.4689598083496094;G and BW;1;
make_tuile_by_engine;15;0.4534475803375244;G and BW;1;
make_tuile_by_engine;15;0.504746675491333;G and BW;1;
make_tuile_by_engine;15;0.4700601100921631;G and BW;1;
make_tuile_by_engine;15;0.46504640579223633;G and BW;1;
make_tuile_by_engine;15;0.46537137031555176;G and BW;1;
make_tuile_by_engine;15;0.4619565010070801;G and BW;1;
make_tuile_by_engine;15;0.4717390537261963;G and BW;1;
make_tuile_by_engine;15;0.5004584789276123;G and BW;1;
make_tuile_by_engine;15;0.46549081802368164;G and BW;1;
make_tuile_by_engine;15;0.47653627395629883;G and BW;1;
make_tuile_by_engine;15;0.4801936149597168;G and BW;1;
make_tuile_by_engine;15;0.45163631439208984;G and BW;1;
make_tuile_by_engine;15;0.49170351028442383;G and BW;1;
make_tuile_by_engine;15;0.45315074920654297;G and BW;1;
make_tuile_by_engine;15;0.48855018615722656;G and BW;1;
make_tuile_by_engine;15;0.4727327823638916;G and BW;1;
make_tuile_by_engine;15;0.4578428268432617;G and BW;1;
make_tuile_by_engine;15;0.46483588218688965;G and BW;1;
make_tuile_by_engine;15;0.4685657024383545;G and BW;1;
make_tuile_by_engine;15;0.5100688934326172;G and BW;1;
make_tuile_by_engine;15;0.47597813606262207;G and BW;1;
make_tuile_by_engine;15;0.4784085750579834;G and BW;1;
make_tuile_by_engine;15;0.4746994972229004;G and BW;1;
make_tuile_by_engine;15;0.48158693313598633;G and BW;1;
make_tuile_by_engine;15;0.716468334197998;G and BW;1;
make_tuile_by_engine;15;0.9742023944854736;G and BW;1;
make_tuile_by_engine;15;0.8730630874633789;G and BW;1;
make_tuile_by_engine;15;0.5111651420593262;G and BW;1;
make_tuile_by_engine;15;0.4546470642089844;G and BW;1;
make_tuile_by_engine;15;0.4985473155975342;G and BW;1;
make_tuile_by_engine;15;0.49283885955810547;G and BW;1;
make_tuile_by_engine;15;0.5395863056182861;G and BW;1;
make_tuile_by_engine;15;0.5044372081756592;G and BW;1;
make_tuile_by_engine;15;0.48682355880737305;G and BW;1;
make_tuile_by_engine;15;0.4856574535369873;G and BW;1;
make_tuile_by_engine;15;0.48888111114501953;G and BW;1;
make_tuile_by_engine;15;0.48529624938964844;G and BW;1;
make_tuile_by_engine;15;0.4545278549194336;G and BW;1;
make_tuile_by_engine;15;0.47025227546691895;G and BW;1;
make_tuile_by_engine;15;0.46563720703125;G and BW;1;
make_tuile_by_engine;15;0.44493770599365234;G and BW;1;
make_tuile_by_engine;15;0.47138309478759766;G and BW;1;
make_tuile_by_engine;15;0.4625132083892822;G and BW;1;
make_tuile_by_engine;15;0.47585630416870117;G and BW;1;
make_tuile_by_engine;15;0.4795811176300049;G and BW;1;
make_tuile_by_engine;15;0.46448230743408203;G and BW;1;
make_tuile_by_engine;15;0.4635658264160156;G and BW;1;
make_tuile_by_engine;15;0.47414112091064453;G and BW;1;
make_tuile_by_engine;15;0.47429490089416504;G and BW;1;
make_tuile_by_engine;15;0.4691464900970459;G and BW;1;
make_tuile_by_engine;15;0.46279358863830566;G and BW;1;
make_tuile_by_engine;15;0.46251392364501953;G and BW;1;
make_tuile_by_engine;15;0.5223042964935303;G and BW;1;
make_tuile_by_engine;15;0.4849247932434082;G and BW;1;
make_tuile_by_engine;15;0.48186469078063965;G and BW;1;
make_tuile_by_engine;15;0.5305030345916748;G and BW;1;
make_tuile_by_engine;15;0.7373178005218506;G and BW;1;
make_tuile_by_engine;15;0.5772325992584229;G and BW;1;
make_tuile_by_engine;15;0.5267367362976074;G and BW;1;
make_tuile_by_engine;15;0.5055074691772461;G and BW;1;
make_tuile_by_engine;15;0.5296487808227539;G and BW;1;
make_tuile_by_engine;15;0.46874475479125977;G and BW;1;
make_tuile_by_engine;15;0.49585652351379395;G and BW;1;
make_tuile_by_engine;15;0.4796438217163086;G and BW;1;
make_tuile_by_engine;15;0.4587059020996094;G and BW;1;
make_tuile_by_engine;15;0.4601423740386963;G and BW;1;
make_tuile_by_engine;15;0.46784210205078125;G and BW;1;
make_tuile_by_engine;15;0.4488668441772461;G and BW;1;
make_tuile_by_engine;15;0.46276378631591797;G and BW;1;
make_tuile_by_engine;15;0.4808664321899414;G and BW;1;
make_tuile_by_engine;15;0.4394192695617676;G and BW;1;
make_tuile_by_engine;15;0.4779391288757324;G and BW;1;
make_tuile_by_engine;15;0.4737091064453125;G and BW;1;
make_tuile_by_engine;15;0.4611339569091797;G and BW;1;
make_tuile_by_engine;15;0.506892204284668;G and BW;1;
make_tuile_by_engine;15;0.44733452796936035;G and BW;1;
make_tuile_by_engine;15;0.44419026374816895;G and BW;1;
make_tuile_by_engine;15;0.4729342460632324;G and BW;1;
make_tuile_by_engine;15;0.48502254486083984;G and BW;1;
make_tuile_by_engine;15;0.4470851421356201;G and BW;1;
